assigned_to,nr,extractors_first_name,extractors_last_name,preprint_id,preprint_doi,preprint_title,submitting_author,submitting_author_country,submitting_author_first_publication_year,taxa_being_studied,data_link_preprint,code_link_preprint,number_of_citations_preprint,pci_recommendation_preprint,publication_doi,publication_journal,publication_date,publication_title_changed,number_of_citations_article,current_version,data_link_article,code_link_article,publisher_doi,preprint_published_date,total_authors,time_between_preprint_and_pub_days,postprint,plants,algi,fungi,microorganisms,invertebrates,vertebrates,type_of_preprint,data_link_preprint_cleaned,code_link_preprint_cleaned,data_link_article_cleaned,code_link_article_cleaned,check_completed,check_comment
losia lagisz,59,heikel,balti,3939,https://doi.org/10.32942/osf.io/q35dh,orchid fruiting success is unrelated to surrounding floral resources in south australian plant communities,irene martín-forés,australia,2011,plants,none,none,0,no,https://doi.org/10.1093/jpe/rtac074,journal of plant ecology,31/7/2022,no,0,1,none,none,https://doi.org/10.1093/jpe/rtac074,11/10/2021,4,293,preprint,1,0,0,0,0,0,research article,no,no,no,no,yes,data in SI
losia lagisz,60,heikel,balti,3936,https://doi.org/10.32942/osf.io/yd3x5,insectdisease: programmatic access to the ecological database of the worlds insect pathogens,tad dallas,united states of america,2009,ecological database of the world's insect pathogens,https://github.com/viralemergence/insectdisease/,NA,0,no,https://doi.org/10.1111/ecog.06152,ecography,21/10/2022,no,2,1,https://github.com/viralemergence/insectdisease,NA,https://doi.org/10.1111/ecog.06152,13/10/2021,5,373,preprint,0,0,0,0,0,0,methods papers,yes,yes,yes,yes,yes,
losia lagisz,61,heikel,balti,3937,https://doi.org/10.32942/osf.io/ajeyz,the rate of environmental change as an important driver across scales in ecology,alexis synodinos,france,2012,environmental change,none,none,0,no,https://doi.org/10.1111/oik.09616,oikos,28/12/2022,no,3,2,none,none,https://doi.org/10.1111/oik.09616,13/10/2021,10,441,preprint,0,0,0,0,0,0,reviews and meta-analyses,no,no,no,no,yes,
losia lagisz,62,heikel,balti,3938,https://doi.org/10.32942/osf.io/rc8na,the effect of dominance rank on female reproductive success in social mammals,dieter lukas,germany,2003,vertebrates,https://github.com/dieterlukas/femaledominancereproduction_metaanalysis/tree/trunk/inputfiles,https://github.com/dieterlukas/femaledominancereproduction_metaanalysis/tree/trunk/inputfiles,0,no,https://doi.org/10.24072/pcjournal.158,peer community journal,30/8/2022,no,3,10,https://github.com/dieterlukas/femaledominancereproduction_metaanalysis,https://github.com/dieterlukas/femaledominancereproduction_metaanalysis,https://doi.org/10.24072/pcjournal.158,13/10/2021,3,321,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,
losia lagisz,63,heikel,balti,3935,https://doi.org/10.32942/osf.io/nfcht,selective breeding to support the long-term persistence of coral reefs,kate quigley,australia,2010,invertebrates,NA,NA,1,no,https://doi.org/10.1007/978-3-031-07055-6_5,book chapter,13/9/2022,yes,4,1,NA,NA,NA,14/10/2021,3,334,preprint,0,0,0,0,1,0,book chapter,not applicable,not applicable,not applicable,not applicable,yes,
losia lagisz,64,heikel,balti,3934,https://doi.org/10.32942/osf.io/7pb4m,"why understanding stakeholder perspectives and emotions is important in upland woodland creation – a case study from cumbria, uk",sara vangerschov iversen,denmark,2016,stakeholders,NA,NA,0,no,https://doi.org/10.1016/j.landusepol.2021.105929,land use policy,17/12/2021,no,9,3,NA,NA,https://doi.org/10.1016/j.landusepol.2021.105929,15/10/2021,5,137,preprint,1,0,0,0,0,0,reviews and meta-analyses,no,no,no,no,yes,qualitative study
david moreau,65,heikel,balti,3932,https://doi.org/10.32942/osf.io/6bpqm,ocean acidification and bivalve byssus: explaining variable responses using meta-analysis,jeff clements,canada,2011,invertebrates,https://osf.io/kusyc/,https://osf.io/kusyc/,0,no,https://doi.org/10.3354/meps14101,marine ecology progress series,11/8/2022,no,6,6,https://www.int-res.com/articles/suppl/m694p089_supp/,https://www.int-res.com/articles/suppl/m694p089_supp/,https://doi.org/10.3354/meps14101,16/10/2021,2,299,preprint,0,0,0,0,1,1,reviews and meta-analyses,yes,yes,no,no,yes,
david moreau,66,heikel,balti,3933,https://doi.org/10.32942/osf.io/3tdfk,transcription factors evolve faster than their structural gene targets in the flavonoid pigment pathway,lucas c wheeler,united states of america,2016,plants,https://osf.io/b7gcp/,https://osf.io/b7gcp/,0,no,https://doi.org/10.1093/molbev/msac044,molecular biology and evolution,22/2/2022,no,17,3,https://osf.io/b7gcp/,https://osf.io/b7gcp/,https://doi.org/10.1093/molbev/msac044,16/10/2021,10,129,preprint,1,0,0,0,0,0,research article,yes,yes,yes,yes,yes,
david moreau,67,heikel,balti,3931,https://doi.org/10.32942/osf.io/9zctr,causes and consequences of variation in early-life telomere length in a bird metapopulation,michael le pepke,norway,2018,"vertebrates, metapopulation of birds",none,none,0,no,https://doi.org/10.1002/ece3.9144,ecology and evolution,31/7/2022,no,6,3,https://doi.org/10.5061/dryad.612jm6463,none,https://doi.org/10.1002/ece3.9144,17/10/2021,8,287,preprint,0,0,0,0,0,1,research article,no,no,yes,no,yes,
david moreau,68,heikel,balti,3929,https://doi.org/10.32942/osf.io/uvbfj,ncbitaxonomy.jl - rapid biological names finding and reconciliation,timothée poisot,canada,2009,package for taxonomic names,NA,NA,1,no,NA,NA,NA,NA,NA,1,NA,NA,NA,21/10/2021,4,NA,preprint,0,0,0,0,0,0,methods papers,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,69,heikel,balti,3930,https://doi.org/10.32942/osf.io/mbsyf,the invention of fistfighting,william buckner,united states of america,2017,vertebrates,https://osf.io/fta6h,none,2,no,NA,NA,NA,NA,NA,5,NA,NA,NA,21/10/2021,1,NA,preprint,0,0,0,0,0,1,opinion,yes,no,not applicable,not applicable,yes,
david moreau,70,heikel,balti,3927,https://doi.org/10.32942/osf.io/3sjwx,ecology and conservation of a living fossil: australias wollemi pine (wollemia nobilis),berin dylan ewing mackenzie,australia,1999,plants,NA,NA,8,no,https://doi.org/10.1016/b978-0-12-821139-7.00188-4,book chapter,1/12/2021,no,8,2,NA,NA,https://doi.org/10.1016/B978-0-12-821139-7.00188-4,22/10/2021,10,40,preprint,1,0,0,0,0,0,book chapter,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,71,michael,bertram,4110,https://doi.org/10.32942/osf.io/fu27s,applying the few nexus concept at the local scale,jennifer schmidt,united states of america,2008,humans,none,none,0,no,https://doi.org/10.1038/s41893-021-00719-1,nature sustainability,13/5/2021,yes,44,2,none,none,https://doi.org/10.1038/s41893-021-00719-1,1/4/2021,10,42,preprint,0,0,0,0,0,0,research article,no,no,no,no,yes,
david moreau,72,michael,bertram,4123,https://doi.org/10.32942/osf.io/b87ng,contrasting climate velocity impacts in warm and cool locations show that effects of marine warming are worse in already warmer temperate waters,philina english,canada,2011,vertebrates,https://open.canada.ca/,none,0,no,https://doi.org/10.1111/faf.12613,fish and fisheries,4/10/2021,no,20,5,https://open.canada.ca/data/en/dataset/a278d1af-d567-4964-a109-ae1e84cbd24a,https://github.com/pbs-assess/gfvelocities,https://doi.org/10.1111/faf.12613,1/4/2021,9,186,preprint,0,0,0,0,0,1,research article,no,no,yes,yes,yes,
david moreau,73,michael,bertram,4106,https://doi.org/10.32942/osf.io/w6n23,ecological mechanisms underlying aridity thresholds in global drylands,blai vidiella rocamora,spain,2017,plants,NA,NA,0,no,https://doi.org/10.1111/1365-2435.13962,functional ecology,30/10/2021,no,43,1,NA,NA,https://doi.org/10.1111/1365-2435.13962,2/4/2021,4,211,preprint,1,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,74,michael,bertram,4104,https://doi.org/10.32942/osf.io/72x9f,fungus-bacterium associations are widespread in fungal cultures isolated from a semi-arid natural grassland in germany,matthias c. rillig,germany,1995,"fungi, microorganisms",https://www.ebi.ac.uk/ena/browser/home,none,0,no,https://doi.org/10.1093/femsec/fiab059,fems microbiology ecology,16/4/2021,no,2,1,https://academic.oup.com/femsec/article-lookup/doi/10.1093/femsec/fiab059#supplementary-data?,none,https://doi.org/10.1093/femsec/fiab059,6/4/2021,6,10,preprint,0,0,1,1,0,0,research article,no,no,yes,no,yes,
david moreau,75,michael,bertram,4103,https://doi.org/10.32942/osf.io/sn5jr,betabayes - a bayesian approach for comparing ecological communities,filipe s. dias,portugal,2013,plants,https://osf.io/u8e2d/,https://osf.io/u8e2d/,1,no,https://doi.org/10.3390/d14100858,diversity,11/10/2022,no,2,9,https://www.science.org/doi/10.1126/science.1066854,https://www.mdpi.com/article/10.3390/d14100858/s1,https://doi.org/10.3390/d14100858,8/4/2021,4,551,preprint,1,0,0,0,0,0,methods papers,yes,yes,yes,yes,yes,
david moreau,76,michael,bertram,4105,https://doi.org/10.32942/osf.io/k7pmz,methods for testing publication bias in ecological and evolutionary meta-analyses,shinichi nakagawa,australia,2001,"metaanalysis of research, no taxa studied",https://github.com/itchyshin/publication_bias,https://github.com/itchyshin/publication_bias,0,no,https://doi.org/10.1111/2041-210x.13724,methods in ecology and evolution,9/10/2021,no,120,1,https://zenodo.org/record/5504537#.yximxxlxwss,https://zenodo.org/record/5504537#.yximxxlxwss,https://doi.org/10.1111/2041-210X.13724,8/4/2021,9,184,preprint,0,0,0,0,0,0,reviews and meta-analyses,yes,yes,no,no,yes,
david moreau,77,michael,bertram,4102,https://doi.org/10.32942/osf.io/46zgd,welcome to the pyrocene: animal survival in the age of megafire,dale nimmo,australia,2007,review article,NA,NA,0,no,https://doi.org/10.1111/gcb.15834,global change biology,17/8/2021,no,51,3,NA,NA,https://doi.org/10.1111/gcb.15834,10/4/2021,4,129,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,78,michael,bertram,4099,https://doi.org/10.32942/osf.io/zk2bu,understanding determinants of the intention to purchase rhino horn in vietnam through the theory of planned behaviour and the theory of interpersonal behaviour,hoai nam dang vu,denmark,2015,humans,none,none,0,no,https://doi.org/10.1016/j.ecolecon.2022.107361,ecological economics,3/2/2022,yes,9,1,https://doi. org/10.17894/ucph.ad013106-697f-4632-b548-309b9a46e503,none,NA,12/4/2021,2,297,preprint,0,0,0,0,0,0,research article,no,no,yes,no,yes,
david moreau,79,michael,bertram,4100,https://doi.org/10.32942/osf.io/y6pzk,conserving rhinos by legal trade: insights from a choice experiment on rhino horn consumers,hoai nam dang vu,denmark,2015,humans,none,none,0,no,https://doi.org/10.1016/j.ecolecon.2021.107287,ecological economics,20/11/2021,yes,10,1,https://doi.org/10.17894/ucph.89589f25-64ed-47c9-a5db-f7cc4252efd2,none,https://doi.org/10.1016/j.ecolecon.2021.107287,12/4/2021,3,222,preprint,0,0,0,0,0,0,research article,no,no,yes,no,yes,
david moreau,80,michael,bertram,4101,https://doi.org/10.32942/osf.io/sx6p8,spillback in the anthropocene: the risk of human-to-wildlife pathogen transmission for conservation and public health,anna c fagre,united states of america,2013,"microorganisms, vertebrates",none,none,9,no,https://doi.org/10.1111/ele.14003,ecology letters,22/3/2022,yes,21,1,https://doi.org/10.5281/zenodo.6334167,none,NA,12/4/2021,10,344,preprint,0,0,0,1,0,1,reviews and meta-analyses,no,no,yes,no,yes,
david moreau,81,michael,bertram,4097,https://doi.org/10.32942/osf.io/m8fd2,"el histórico acuerdo de escazú: una oportunidad para integrar democracia, derechos humanos y conservación transfronteriza",sofía lópez-cubillos,australia,2013,review article,none,none,0,no,https://doi.org/10.1111/conl.12838,conservation letters,10/9/2021,no,13,3,https://espace.library.uq.edu.au/view/uq:fd617f0,none,https://doi.org/10.1111/conl.12838,13/4/2021,10,150,preprint,0,0,0,0,0,0,reviews and meta-analyses,no,no,no,no,yes,
david moreau,82,michael,bertram,4098,https://doi.org/10.32942/osf.io/qh9sz,broad-scale applications of the raspberry pi:  a review and guide for biologists,jolle wolter jolles,germany,2011,review,NA,NA,0,no,https://doi.org/10.1111/2041-210x.13652,methods in ecology and evolution,23/6/2021,no,111,2,NA,NA,https://doi.org/10.1111/2041-210X.13652,13/4/2021,1,71,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,83,michael,bertram,4093,https://doi.org/10.32942/osf.io/dhvk8,reefscape genomics: leveraging advances in 3d imaging to assess fine-scale patterns of genomic variation on coral reefs,pim bongaerts,united states of america,2008,invertebrates,NA,NA,0,no,https://doi.org/10.3389/fmars.2021.638979,frontiers in marine science,15/7/2021,no,10,1,NA,NA,https://doi.org/10.3389/fmars.2021.638979,15/4/2021,6,91,preprint,0,0,0,0,1,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,84,michael,bertram,4094,https://doi.org/10.32942/osf.io/ebkqn,sponges facilitate primary producers in a bahamas seagrass system,stephanie archer,united states of america,2012,"plants, invertebrates",https://doi.org/10.5061/dryad.qfttdz0gw,https://github.com/ecophilina/ircinia,0,no,https://doi.org/10.1007/s00227-021-03977-x,marine biology,22/10/2021,no,2,1,https:// doi.org/10.5061/dryad.qfttdz0gw,https://github.com/ecophilina/ircinia,https://doi.org/10.1007/s00227-021-03977-x,15/4/2021,4,190,preprint,1,0,0,0,1,0,research article,yes,yes,yes,yes,yes,
david moreau,85,michael,bertram,4096,https://doi.org/10.32942/osf.io/5zvx2,covid-19 and small-scale fisheries in africa: impacts on livelihoods and the fish value chain in cameroon and liberia,neville n. suh,cameroon,2019,human,none,none,0,no,https://doi.org/10.1016/j.marpol.2022.105104,marine policy,14/5/2022,no,18,1,none,none,https://doi.org/10.1016/j.marpol.2022.105104,15/4/2021,6,394,preprint,0,0,0,0,0,0,research article,no,no,no,no,yes,
david moreau,86,michael,bertram,4092,https://doi.org/10.32942/osf.io/b2ux7,estimating complex ecological variables at high resolution in heterogeneous terrain using multivariate matching algorithms,rachel renne,united states of america,2019,plants,https://github.com/drylandecology/rmultivariatematchingalgorithms,https://github.com/drylandecology/rmultivariatematchingalgorithms,3,no,NA,NA,NA,NA,NA,2,NA,NA,NA,16/4/2021,5,NA,preprint,1,0,0,0,0,0,methods papers,yes,yes,not applicable,not applicable,yes,
david moreau,87,michael,bertram,4090,https://doi.org/10.32942/osf.io/uceb5,the european turtle dove in the ecotone between woodland and farmland: multi-scale habitat associations and implications for the design of management interventions,carles carboneras,spain,1984,vertebrates,NA,NA,0,no,https://doi.org/10.1007/s10336-021-01946-1,journal of ornithology,5/1/2022,no,7,2,NA,NA,https://doi.org/10.1007/s10336-021-01946-1,19/4/2021,3,261,preprint,0,0,0,0,0,1,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,88,michael,bertram,4091,https://doi.org/10.32942/osf.io/9whck,drivers and consequences of partial migration in an alpine bird species,øyvind lorvik arnekleiv,norway,2021,vertebrates,none,none,0,no,https://doi.org/10.1002/ece3.8690,ecology and evolution,10/3/2022,no,4,5,https://doi.org/10.17605/osf.io/cy68w,https://doi.org/10.17605/osf.io/cy68w,https://doi.org/10.1002/ece3.8690,19/4/2021,5,325,preprint,0,0,0,0,0,1,research article,no,no,yes,yes,yes,
david moreau,89,michael,bertram,4089,https://doi.org/10.32942/osf.io/xcp6h,how feedback and feed-forward mechanisms link determinants of social dominance,tobit dehnen,united kingdom,2021,review article,NA,NA,5,no,https://doi.org/10.1111/brv.12838,biological reviews,12/2/2022,no,15,3,NA,NA,https://doi.org/10.1111/brv.12838,20/4/2021,4,298,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,90,michael,bertram,4085,https://doi.org/10.32942/osf.io/9srpy,terminology use in animal personality research: a self-report questionnaire and a systematic review,alfredo sánchez-tójar,germany,2013,humans,https://github.com/asanchez-tojar/animal_personality_terminology,https://github.com/asanchez-tojar/animal_personality_terminology,0,no,https://doi.org/10.1098/rspb.2021.2259,proceedings of the royal society b: biological sciences,2/2/2022,no,25,3,https://doi.org/10.5281/zenodo.5848521,https://doi.org/10.5281/zenodo.5848521,https://doi.org/10.1098/rspb.2021.2259,21/4/2021,3,287,preprint,0,0,0,0,0,0,reviews and meta-analyses,yes,yes,yes,yes,yes,
david moreau,91,michael,bertram,4087,https://doi.org/10.32942/osf.io/ayzms,bringing disciplines and people together to characterize the plastic and genetic responses of molluscs to environmental change,omera matoo,united states of america,2012,invertebrates,NA,NA,0,no,https://doi.org/10.1093/icb/icab186,integrative and comparative biology,26/8/2021,no,6,1,NA,NA,https://doi.org/10.1093/icb/icab186,21/4/2021,2,127,preprint,0,0,0,0,1,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
david moreau,92,louis,bliard,5924,https://doi.org/10.32942/x2r60h,"the interplay of biogeographic history, floral morphology, and climatic niche in palicourea (rubiaceae), an ecologically important group of neotropical plants",ana maria bedoya,united states of america,2015,plants,https://bitbucket.org/ambedoyao/palicourea-analyses/,https://bitbucket.org/ambedoyao/palicourea-analyses/,0,no,NA,NA,NA,NA,NA,1,null,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,research article,no,no,not applicable,not applicable,yes,
david moreau,93,louis,bliard,5926,https://doi.org/10.32942/x2vw23,limits to modeling the (thermal) limits of wolbachia,perran a ross,denmark,2014,microorganisms,NA,NA,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,1,0,0,comment,not applicable,not applicable,not applicable,not applicable,yes,
