"preprint_id","preprint_title","preprint_doi","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
4419,"Sex- and context-specific associations between personality and a measure of fitness but no link with life history traits","https://doi.org/10.32942/osf.io/t9cvp","https://doi.org/10.1016/j.anbehav.2020.06.013","Jessica A. Haines","Gavin Hossack","Yes","I changed the submitting author name. Both the preprint and publication list the first author Jessica A. Haines as the corresponding author rather than Tenal Bourchier who was written previously in the submitting author column in this sheet.",NA,NA,NA
4418,"Effective ecological monitoring requires a multi-scaled approach.","https://doi.org/10.32942/osf.io/3q5v2","https://doi.org/10.1111/brv.12636","Ben Sparrow","Gavin Hossack","Yes",NA,NA,NA,NA
4417,"Effects of ambient climate and three different warming treatments on fruit production in an alpine meadow community","https://doi.org/10.32942/osf.io/zn3we",NA,"Juha M. Alatalo","Gavin Hossack","Yes",NA,NA,NA,NA
4416,"Relative contribution of plant traits and soil properties to the functioning of a temperate forest ecosystem in the Indian Himalayas","https://doi.org/10.32942/osf.io/tmzsk","https://doi.org/10.1016/j.catena.2020.104671","Monika Rawat","Gavin Hossack","Yes",NA,NA,NA,NA
4415,"Time is money. Waiting costs explain why selection favors steeper time discounting in deprived environments.","https://doi.org/10.32942/osf.io/7d56s","https://doi.org/10.1016/j.evolhumbehav.2021.02.003","Hugo Mell","Gavin Hossack","Yes",NA,NA,NA,NA
4413,"Measurement and analysis of interspecific spatial associations as a facet of biodiversity","https://doi.org/10.32942/osf.io/7z8f9","https://doi.org/10.1002/ecm.1452","Petr Keil","Gavin Hossack","Yes",NA,NA,NA,NA
4414,"Behavioral Modification of Eastern Hoolock Gibbon in Non-Protected Fragmented Rainforest Patches of North Eastern Himalayas","https://doi.org/10.32942/osf.io/vt67s",NA,"Amitava Aich","Kevin Bairos-Novak","Yes","No GS or RG or Orchid profile for main author - only LinkedIn",NA,NA,NA
4412,"Post-release exploration and diel activity of hatchery, wild and crossbred strain brown trout in semi-natural streams","https://doi.org/10.32942/osf.io/qx8ny",NA,"Nico Alioravainen","Kristoffer Wild","Yes",NA,NA,NA,NA
4411,"Multivariate Mixed Models in Ecology and Evolutionary biology: Inferences and implementation in R","https://doi.org/10.32942/osf.io/hs38a",NA,"Jon Brommer","Kristoffer Wild","Yes",NA,NA,NA,NA
4409,"The need for a nationally consistent ecosystem monitoring framework for Australian rangelands.","https://doi.org/10.32942/osf.io/f3q42",NA,"Ben Sparrow","Kristoffer Wild","Yes",NA,NA,NA,NA
4410,"Cross-scale interaction of host tree size and climatic water deficit governs bark beetle-induced tree mortality","https://doi.org/10.32942/osf.io/jz964","https://doi.org/10.1038/s41467-020-20455-y","Michael J Koontz","Kristoffer Wild","Yes",NA,NA,NA,NA
4408,"Social effects on age-related and sex-specific immune cell profiles in a wild mammal","https://doi.org/10.32942/osf.io/ezgxd","https://doi.org/10.1098/rsbl.2020.0234","Sil H. J. van Lieshout","Kristoffer Wild","Yes",NA,NA,NA,NA
4407,"Assessing biomarkers of ageing as measures of cumulative animal welfare","https://doi.org/10.32942/osf.io/uj4mt",NA,"William Bradshaw","Kristoffer Wild","Yes",NA,NA,NA,NA
4406,"Cultural conformity and persistence in the context of differing site fidelity","https://doi.org/10.32942/osf.io/vct6e","https://doi.org/10.1093/ornithology/ukab061","Timothy H Parker","Kristoffer Wild","Yes",NA,NA,NA,NA
4405,"The Orchard Plot: Cultivating a Forest Plot for Use in Ecology, Evolution and Beyond","https://doi.org/10.32942/osf.io/epqa7","https://doi.org/10.1002/jrsm.1424","Shinichi Nakagawa","Kristoffer Wild","Yes",NA,NA,NA,NA
4404,"Toward Reliable Biodiversity Dataset References","https://doi.org/10.32942/osf.io/mysfp","https://doi.org/10.1016/j.ecoinf.2020.101132","Michael John Elliott","Kristoffer Wild","Yes",NA,NA,NA,NA
4403,"Seasonality, diet, and physiology as a predominant control factors of the moult dynamics in birds – a meta-analysis","https://doi.org/10.32942/osf.io/c5erh",NA,"Szymon Marian Drobniak","Dominique Roche","Yes",NA,NA,NA,NA
4402,"Using lichen communities as indicators of forest stand age and conservation value","https://doi.org/10.32942/osf.io/b7jm8","https://doi.org/10.1016/j.foreco.2020.118436","Jesse E. D. Miller","Kristoffer Wild","Yes",NA,NA,NA,NA
4400,"Dunnock social status correlates with sperm speed, but fast sperm does not always equal high fitness","https://doi.org/10.32942/osf.io/x8ksf","https://doi.org/10.1111/jeb.13655","Carlos Esteban Lara","Kristoffer Wild","Yes",NA,NA,NA,NA
4401,"Aerobic scope protection reduces ectotherm growth under warming","https://doi.org/10.32942/osf.io/zc3bm","https://doi.org/10.1111/1365-2435.13811","Fredrik Jutfelt","Kristoffer Wild","Yes",NA,NA,NA,NA
4399,"Comparing ecological and evolutionary variability within datasets","https://doi.org/10.32942/osf.io/tn7u5","https://doi.org/10.1007/s00265-021-03068-3","Raphaël Royauté","Kristoffer Wild","Yes",NA,NA,NA,NA
4398,"The trade-off between information and pathogen transmission in animal societies","https://doi.org/10.32942/osf.io/vqt4g","https://doi.org/10.1111/oik.08290","Valéria Romano","Kristoffer Wild","Yes",NA,NA,NA,NA
4397,"Countergradient variation in reptiles: thermal sensitivity of developmental and metabolic rates across locally adapted populations","https://doi.org/10.32942/osf.io/t9u8z","https://doi.org/10.3389/fphys.2020.00547","Amanda Kate Pettersen","Félicie Dhellemmes","Yes",NA,NA,NA,NA
4395,"Re-evaluating “Conservation Implications of Native American Impacts”","https://doi.org/10.32942/osf.io/tgu65",NA,"Chelsey Geralda Armstrong","Ricardo Correia","Yes",NA,NA,NA,NA
4396,"The Evolutionary Ecology of Age at Natural Menopause: Implications for Public Health","https://doi.org/10.32942/osf.io/s59rh","https://doi.org/10.1017/ehs.2020.59","Abigail Fraser","Ricardo Correia","Yes",NA,NA,NA,NA
4394,"StableClim, continuous projections of climate stability from 21000 BP to 2100 CE at multiple spatial scales","https://doi.org/10.32942/osf.io/wknjq","https://doi.org/10.1038/s41597-020-00663-3","Stuart C Brown","Ricardo Correia","Yes",NA,NA,NA,NA
4391,"A synthesis of dryland restoration lessons relevant to the San Joaquin Valley","https://doi.org/10.32942/osf.io/agw34","https://islandpress.org/books/rewilding-agricultural-landscapes","cj lortie","Ricardo Correia","Yes","Published as a book chapter. The online form is not adapted for this instance, so added data as I thought relevant but good to consider and double-check data entry during validation stage",NA,NA,NA
4392,"The molecular clock as a tool for understanding host-parasite evolution","https://doi.org/10.32942/osf.io/mr93f",NA,"Rachel Warnock","Jack Brand","Yes","Published as a book chapter. I extracted relevant data and made a comment on this in the form.",NA,NA,NA
4393,"Forest thinning in ponderosa pines increases carbon use efficiency and energy flow from primary producers to primary consumers","https://doi.org/10.32942/osf.io/5cyw7","https://doi.org/10.1029/2020JG005947","Christopher Doughty","Jack Brand","Yes",NA,NA,NA,NA
4390,"Intergroup food transfers in wild golden lion tamarins (Leontopithecus rosalia)","https://doi.org/10.32942/osf.io/6cdtp","https://doi.org/10.1007/s10329-020-00846-x","Camille Aurelie Troisi","Jack Brand","Yes",NA,NA,NA,NA
4389,"Estimation of environmental and genetic contributions to telomere length variation in a wild mammal","https://doi.org/10.32942/osf.io/s5dnr","https://doi.org/10.1111/jeb.13728","Sil H. J. van Lieshout","Jack Brand","Yes",NA,NA,NA,NA
4387,"Physiological condition of amphibians exposed to historical industrial pollution in a Brazilian biodiversity hotspot","https://doi.org/10.32942/osf.io/f82nq",NA,"Erika M. Santana","Jack Brand","Yes",NA,NA,NA,NA
4388,"Infected or informed? Social structure and the simultaneous transmission of information and infectious disease","https://doi.org/10.32942/osf.io/zvkgu","https://doi.org/10.1111/oik.07148","Julian Evans","Jack Brand","Yes",NA,NA,NA,NA
4386,"Hunters as citizen scientists: contributions to biodiversity monitoring in Europe","https://doi.org/10.32942/osf.io/9f7k3","https://doi.org/10.1016/j.gecco.2020.e01077","Benjamin Cretois","Jack Brand","Yes",NA,NA,NA,NA
4383,"Development time mediates the effect of larval diet on ageing and mating success of male antler flies in the wild","https://doi.org/10.32942/osf.io/68hcs","https://doi.org/10.1098/rspb.2020.1876","Christopher Angell","Jack Brand","Yes","Submitting author in delegate list was different to the corresponding author on the actual preprint. I went with the one listed in the delegate list.",NA,NA,NA
4385,"Natural variation in the growth and development of Protopiophila litigata (Diptera: Piophilidae) developing in three moose (Artiodactyla: Cervidae) antlers","https://doi.org/10.32942/osf.io/zw8g9","https://doi.org/10.4039/tce.2019.32","Christopher Angell","Jack Brand","Yes",NA,NA,NA,NA
4382,"Pre-maturation social experience affects female reproductive strategies and offspring fitness in a highly polyandrous insect","https://doi.org/10.32942/osf.io/38fpy",NA,"Erika M. Santana","Jack Brand","Yes",NA,NA,NA,NA
4380,"The sixth R: Revitalizing the natural phosphorus pump","https://doi.org/10.32942/osf.io/45cnu",NA,"Christopher Doughty","Jack Brand","Yes",NA,NA,NA,NA
4381,"Poor nutritional condition promotes high-risk behaviours: A systematic review and meta-analysis","https://doi.org/10.32942/osf.io/xsehd","https://doi.org/10.1111/brv.12655","Nicholas Patrick Moran","Jack Brand","Yes",NA,NA,NA,NA
4384,"Epicuticular compounds of Protopiophila litigata (Diptera: Piophilidae): identification and sexual selection across two years in the wild","https://doi.org/10.32942/osf.io/cm5sa","https://doi.org/10.1093/aesa/saz056","Christopher Angell","Jack Brand","Yes","Submitting author in delegate list was different to the corresponding author on the actual preprint. I went with the one listed in the delegate list.",NA,NA,NA
4378,"Towards a generalizable framework of disturbance ecology through crowdsourced science","https://doi.org/10.32942/osf.io/mxkgz","https://doi.org/10.3389/fevo.2021.588940","Emily Graham","Jack Brand","Yes",NA,NA,NA,NA
4379,"Ten Simple Rules for Increased Lab Resilience","https://doi.org/10.32942/osf.io/a6jyk","https://doi.org/10.1371/journal.pcbi.1008313","Matthias C. Rillig","Félicie Dhellemmes","Yes",NA,NA,NA,NA
4377,"The quest for absolute abundance: the use of internal standards for DNA-based microbial and community ecology","https://doi.org/10.32942/osf.io/q7gy6",NA,"Joshua Harrison","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4376,"On the inadequacy of species distribution models for modelling the spread of SARS-CoV-2: response to Araújo and Naimi","https://doi.org/10.32942/osf.io/mr6pn",NA,"Joseph Daniel Chipperfield","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4375,"Evolutionary consequences of epigenetically induced phenotypic switching","https://doi.org/10.32942/osf.io/6yf4u",NA,"Dragan Stajic","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4374,"The “intestines of the soil”: the taxonomic and functional diversity of earthworms – a review for young ecologists","https://doi.org/10.32942/osf.io/tfm5y",NA,"Nico Eisenhauer","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4373,"Facultative predation can alter the ant-aphid population","https://doi.org/10.32942/osf.io/dc97s",NA,"Kei Tokita","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4372,"Understanding the tripartite approach to Bayesian divergence time estimation","https://doi.org/10.32942/osf.io/4vazh","https://doi.org/10.1017/9781108954365","Rachel Warnock","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4371,"The genomic revolution and species delimitation in birds (and other organisms): gene flow matters, but what about other evolutionary forces?","https://doi.org/10.32942/osf.io/s3dhk","https://doi.org/10.1093/ornithology/ukaa069","Carlos Daniel Cadena","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4370,"What we can learn from the parallels between the COVID-19 and the future climate change crises","https://doi.org/10.32942/osf.io/eg6hr","https://doi.org/10.1016/j.scitotenv.2020.140563","Rubén D. Manzanedo","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4369,"Survival and cause-specific mortality of harvested willow ptarmigan (Lagopus lagopus) in central Norway","https://doi.org/10.32942/osf.io/fytka","https://doi.org/10.1002/ece3.6754","Markus Fjellstad Israelsen","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4367,"Interpopulation differences in developmental plasticity of carnivores determine the emergence of a trophic interaction","https://doi.org/10.32942/osf.io/uz7rj",NA,"Keisuke Atsumi","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4368,"Rapidly mapping fire effects on biodiversity at a large-scale using citizen science","https://doi.org/10.32942/osf.io/vc6ry","https://doi.org/10.1016/j.scitotenv.2020.142348","Casey Kirchhoff","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4366,"[Final version available] Explainable Artificial Intelligence enhances the ecological interpretability of black-box species distribution models","https://doi.org/10.32942/osf.io/w96pk","https://doi.org/10.1111/ecog.05360","Masahiro Ryo","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4364,"Financial and institutional support are important for large-scale kelp forest restoration","https://doi.org/10.32942/osf.io/5enhy","https://doi.org/10.3389/fmars.2020.535277","Aaron Matthius Eger","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4365,"Predicting tropical tree mortality with leaf spectroscopy","https://doi.org/10.32942/osf.io/4jtpn","https://doi.org/10.1111/btp.12901","Christopher Doughty","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4363,"COVID-19 has led to a global increase in web searches for bats: a risk for conservation ?","https://doi.org/10.32942/osf.io/4pa2q","https://doi.org/10.1111/mam.12261","Jacopo Cerri","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4362,"Understanding Non-genetic Inheritance:  Insights from Molecular-Evolutionary Crosstalk","https://doi.org/10.32942/osf.io/gy5pr","https://doi.org/10.1016/j.tree.2020.08.011","Irene Adrian-Kalchhauser","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4361,"A Beginner’s Guide to Conducting Reproducible Research","https://doi.org/10.32942/osf.io/h5r6n","https://doi.org/10.1002/bes2.1801","Jesse Alston","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4360,"Trophic cascades and connectivity in coastal benthic marine ecosystems: a meta-analysis of experimental and observational research","https://doi.org/10.32942/osf.io/vbn3x","https://doi.org/10.3354/meps13430","Aaron Matthius Eger","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4358,"Assessing Raspberry Shake and Boom sensors for recording African elephant acoustic vocalizations","https://doi.org/10.32942/osf.io/zbu83","https://doi.org/10.3389/fcosc.2020.630967","Oliver Lamb","Kevin Bairos-Novak","Yes",NA,NA,NA,NA
4359,"Strengthening the evidence base for temperature-mediated phenological asynchrony and its impacts","https://doi.org/10.32942/osf.io/jmy67","https://doi.org/10.1038/s41559-020-01357-0","Jelmer Menno Samplonius","Bruno E. Soares","Yes",NA,NA,NA,NA
4357,"Mapping the past, present and future research landscape of paternal effects","https://doi.org/10.32942/osf.io/egsmk","https://doi.org/10.1186/s12915-020-00892-3","Joanna Rutkowska","Bruno E. Soares","Yes",NA,NA,NA,NA
4354,"Rapid-warming tolerance correlates with tolerance to slow warming but not growth at non-optimal temperatures in zebrafish","https://doi.org/10.32942/osf.io/u6dpj","https://doi.org/10.1242/jeb.229195","Eirik Ryvoll Åsheim","Bruno E. Soares","Yes",NA,NA,NA,NA
4355,"Climate change as a catalyst of social evolution","https://doi.org/10.32942/osf.io/ndq6r",NA,"Jeanette Moss","Bruno E. Soares","Yes",NA,NA,NA,NA
4356,"Why spatial scale matters in predicting synchrony of ecological disruption","https://doi.org/10.32942/osf.io/4mvyf",NA,"Robert K Colwell","Bruno E. Soares","Yes",NA,NA,NA,NA
4353,"Associations between habitat quality and body size in the Carpathian land snail Vestia turgida: species distribution model selection and assessment of performance.","https://doi.org/10.32942/osf.io/ngw3x",NA,"Volodymyr Tytar","Bruno E. Soares","Yes","A lot of Google Scholarinformation in russian. I've used Google Translate to retrieve the oldest publication of the author and eliminated several conference abstracts-papers. It might need to be checked again.",NA,NA,NA
4352,"Small-scale farming in drylands: New models for resilient practices of millet and sorghum cultivation","https://doi.org/10.32942/osf.io/qvtwm","https://doi.org/10.1371/journal.pone.0268120","Carla Lancelotti","Bruno E. Soares","Yes",NA,NA,NA,NA
4350,"Fieldwork in landscape ecology","https://doi.org/10.32942/osf.io/h8gsq",NA,"Jesse E. D. Miller","Bruno E. Soares","Yes",NA,NA,NA,NA
