"","timestamp","extractors_first_name","extractors_last_name","preprint_doi","submitting_corresponding_author_first_and_second_name","submitting_corresponding_author_last_name","submitting_author_country","submitting_author_first_publication_year","taxa_being_studied","comments_on_preprint","type_of_preprint","data_link_preprint","code_link_preprint","number_of_citations_preprint","pci_recommendation_preprint","publication_doi","publication_journal","publication_date","publication_title_changed","number_of_citations_article","data_link_article","code_link_article","preprint_comments","publication_comments","preprint_id","preprint_title","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
"995",2023-11-01 13:29:04,"Dalton","Leibold","https://doi.org/10.32942/osf.io/wmv4f","Renee","Albrecht","United States of America (the)",2020,"Marine Protected Areas","No","Reviews and Meta-analyses","none","none",0,"No","https://doi.org/10.1016/j.marpol.2021.104437","Marine Policy",2021-05-06,"No",11,"NULL","none",NA,"Supplementary tables and figures, but not raw data provided in the Supplemental Materials at: https://doi.org/10.1016/j.marpol.2021.104437",4250,"Protected area downgrading, downsizing, and degazettement (PADDD) in marine protected areas","https://doi.org/10.1016/j.marpol.2021.104437","Renee Albrecht","Dalton Leibold","Yes",NA,NA,NA,NA
"996",2023-11-01 13:39:39,"Yefeng","Yang","https://doi.org/10.32942/osf.io/hqwk4","Marina","LaForgia","United States of America",2014,"Plants","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1002/ecy.3022","Ecology",2020-02-21,"No",32,"http://doi.org/10.5281/zenodo.3653170","http://doi.org/10.5281/zenodo.3653170",NA,NA,4504,"Invasive species interact with climatic variability to reduce success of natives","https://doi.org/10.1002/ecy.3022","Marina LaForgia","Yefeng Yang","Yes",NA,NA,NA,NA
"997",2023-11-01 13:49:04,"Yefeng","Yang","https://doi.org/10.32942/osf.io/c63vj","Gracielle","Higino","Brazil",2016,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4503,"Mapping and understanding the digital biodiversity knowledge about vertebrates in the Atlantic Rainforest",NA,"Gracielle Higino","Yefeng Yang","Yes",NA,NA,NA,NA
"998",2023-11-01 13:58:13,"Yefeng","Yang","https://doi.org/10.32942/osf.io/ky2hu","Corey Thomas","Callaghan","Australia",2015,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1111/ecog.04863","Ecography",2019-09-24,"No",19,"http://dx.doi.org/10.5281/zenodo.3559181","http://dx.doi.org/10.5281/zenodo.3559181",NA,NA,4502,"A continental measure of urbanness predicts avian response to local urbanization","https://doi.org/10.1111/ecog.04863","Corey Thomas Callaghan","Yefeng Yang","Yes",NA,NA,NA,NA
"999",2023-11-01 14:03:57,"Yefeng","Yang","https://doi.org/10.32942/osf.io/gt8h5","Stuart C","Brown","Australia",2012,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1002/eap.2083","Ecological Applications",2020-01-25,"No",11,"none","none",NA,NA,4501,"Models of spatiotemporal variation in rabbit abundance reveal management hotspots for an invasive species","https://doi.org/10.1002/eap.2083","Stuart C Brown","Yefeng Yang","Yes",NA,NA,NA,NA
"1000",2023-11-01 14:09:40,"Yefeng","Yang","https://doi.org/10.32942/osf.io/u34b2","Jonathan Robert Brewster","Fisher","United States of America",1999,"not specific organism","No","Reviews and Meta-analyses","NA","NA",999,"No","https://doi.org/10.1111/csp2.210","Conservation Science and Practice",2020-05-07,"No",15,"NA","NA",NA,NA,4499,"Improving scientific impact: how to practice science that influences environmental policy and management","https://doi.org/10.1111/csp2.210","Jonathan Robert Brewster Fisher","Yefeng Yang","Yes",NA,NA,NA,NA
"1001",2023-11-01 14:13:47,"Yefeng","Yang","https://doi.org/10.32942/osf.io/re4cf","Ugoline","Godeau","France",0,"no specific organism","No","Opinion","NA","NA",999,"No","https://doi.org/10.1002/ece3.7016","Ecology and Evolution",2020-12-03,"No",3,"NA","NA",NA,NA,4498,"Lack of definition of mathematical terms in ecology: The case of the sigmoid class of functions in macro-ecology","https://doi.org/10.1002/ece3.7016","Ugoline Godeau","Yefeng Yang","Yes",NA,NA,NA,NA
"1002",2023-11-01 14:17:17,"Yefeng","Yang","https://doi.org/10.32942/osf.io/342nc","Ami","Bennett","Australia",0,"Plants","No","Research Article (new empirical work)","https://github.com/dhduncan/buloke_survival","https://github.com/dhduncan/buloke_survival",999,"No","https://doi.org/10.1002/ecs2.2998","Ecosphere",2020-01-10,"No",11,"https://github.com/dhduncan/buloke_survival","https://github.com/dhduncan/buloke_survival",NA,NA,4497,"Disentangling chronic regeneration failure in endangered woodland ecosystems","https://doi.org/10.1002/ecs2.2998","Ami Bennett","Yefeng Yang","Yes",NA,NA,NA,NA
"1003",2023-11-01 14:21:05,"Yefeng","Yang","https://doi.org/10.32942/osf.io/mfhve","Marko J.","Spasojevic","United States of America",2010,"Plants","No","Research Article (new empirical work)","none","none",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4441,"Disentangling the role of shared ancestry and the environment on leaf stable isotopes",NA,"Marko J. Spasojevic","Yefeng Yang","Yes",NA,NA,NA,NA
"1004",2023-11-01 14:23:36,"Pablo","Recio","https://doi.org/10.32942/osf.io/t4hm9","Jacopo","Cerri","Italy",2015,"Vertebrates, websites","No","Reviews and Meta-analyses","none","none",999,"No","https://doi.org/10.3897/neobiota.71.69422","Neobiota",2022-02-03,"No",5,"ttp://opendatacommons.org/licenses/odbl/1.0/","none","Authors state: ""Data can be downloaded from Wikipedia, using the reproducible software code"". Code not found",NA,4271,"Blacklists do not necessarily make people curious about invasive alien species. A case study with Bayesian structural time series and Wikipedia searches about invasive mammals in Italy","https://doi.org/10.3897/neobiota.71.69422","Jacopo Cerri","Pablo Recio","Yes",NA,NA,NA,NA
"1005",2023-11-01 14:25:12,"Yefeng","Yang","https://doi.org/10.32942/osf.io/yhfvk","Alfredo","Sánchez-Tójar","Germany",2013,"Vertebrates","No","Methods paper","NA","NA",0,"No","https://doi.org/10.1111/jeb.13661","Journal of Evolutionary Biolog",2020-06-08,"No",22,"NA","NA",NA,NA,4442,"Illustrating the importance of meta-analysing variances alongside means in ecology and evolution","https://doi.org/10.1111/jeb.13661","Alfredo Sánchez-Tójar","Yefeng Yang","Yes",NA,NA,NA,NA
"1006",2023-11-01 14:30:06,"Yefeng","Yang","https://doi.org/10.32942/osf.io/2j3hw","Erlend Birkeland","Nilsen","Norway",2004,"Vertebrates","No","Research Article (new empirical work)","https://www.gbif.org/dataset/b848f1f3-3955-4725-8ad8-e711e4a9e0ac","none",999,"No","https://doi.org/10.3389/fevo.2020.00034","Frontiers in Ecology and Evolution",2020-02-25,"No",9,"https://www.gbif.org/dataset/b848f1f3-3955-4725-8ad8-e711e4a9e0ac","none",NA,NA,4440,"Survival and migration of rock ptarmigan in central Scandinavia","https://doi.org/10.3389/fevo.2020.00034","Erlend Birkeland Nilsen","Yefeng Yang","Yes",NA,NA,NA,NA
"1007",2023-11-01 14:43:17,"Daniel","Noble","https://doi.org/10.32942/X2BP44","Jonas","Wolff","Germany",2011,"Invertebrates","No","Research Article (new empirical work)","https://zenodo.org/records/7859912#.ZEbFF3ZBy5c","https://zenodo.org/records/7859912#.ZEbFF3ZBy5c",0,"No","NA","NA",NA,NA,NA,"NULL",NA,NA,NA,5304,"Repeated evolution of extreme locomotor performance independent of changes in extended phenotype use in spiders",NA,"Jonas Wolff","Daniel Noble","Yes",NA,NA,NA,NA
"1008",2023-11-01 15:30:20,"Daniel","Noble","https://doi.org/10.32942/osf.io/4abp6","Raphaël","Royauté","Germany",2012,"Invertebrates","No","Research Article (new empirical work)","https://osf.io/pnug5/","https://osf.io/pnug5/",1,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4080,"Sex-specific behavioral syndromes allow the independent evolution of behavioral dimorphism",NA,"Raphaël Royauté","Daniel Noble","Yes",NA,NA,NA,NA
"1009",2023-11-01 20:03:20,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/e5umr","Cesar Omar","Estien","United States of America (the)",2021,"Humans","No","Contribution: ""overview of graduate school, the application process, how to prepare for it, and potential career paths to pursue following a Master's or Doctoral degree""","NA","NA",999,"No","https://doi.org/10.1002/bes2.2029","The Bulletin of the Ecological Society of America",2022-09-30,"No",1,"NA","NA",NA,NA,3666,"Demystifying the graduate school application process","https://doi.org/10.1002/bes2.2029","Cesar Omar Estien","Ineta Kačergytė","Yes",NA,NA,NA,NA
"1010",2023-11-01 20:30:29,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/w6vc8","Barbara","Han","United States of America (the)",2001,"Microorganisms, Invertebrates, Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1021/acs.estlett.3c00201","Environmental Science & Technology Letters",2023-04-05,"Yes",1,"https://pubs.acs.org/doi/suppl/10.1021/acs.estlett.3c00201/suppl_file/ez3c00201_si_001.pdf","none","The databases are acknowledged","The data links were in the supporting information, thus not straightforward to find.",3661,"Spillover of human antivirals may promote resistant pathogens in animal reservoirs","https://doi.org/10.1021/acs.estlett.3c00201","Barbara Han","Ineta Kačergytė","Yes",NA,NA,NA,NA
"1011",2023-11-01 20:45:47,"Matt","Jones","https://doi.org/10.32942/osf.io/4u3mg","Meike T.","Wortel","Netherlands (Kingdom of the)",2008,"Plants, Algi, Fungi, Microorganisms, Invertebrates, Vertebrates","No","Reviews and Meta-analyses","NA","NA",7,"No","https://doi.org/10.1111/eva.13513","Evolutionary Applications",2022-12-09,"Yes",10,"NA","NA",NA,NA,3992,"Towards evolutionary predictions: current promises and challenges","https://doi.org/10.1111/eva.13513","Meike T. Wortel","Matt Jones","Yes",NA,NA,NA,NA
"1012",2023-11-01 21:03:08,"Matt","Jones","https://doi.org/10.32942/osf.io/zpf4j","Visser","Bertanne","Belgium",2008,"Invertebrates","No","Opinion","NA","NA",999,"No","https://doi.org/10.1016/j.cris.2023.100055","Current Research in Insect Science",2023-03-28,"Yes",3,"NA","NA",NA,NA,3993,"Many parasitoids lack adult fat accumulation, despite fatty acid synthesis: A discussion of concepts and considerations for future research","https://doi.org/10.1016/j.cris.2023.100055","Bertanne Visser","Matt Jones","Yes",NA,NA,NA,NA
"1013",2023-11-01 21:13:18,"Matthew","Grainger","https://doi.org/10.32942/osf.io/xdy9w","Luca","Carisio","Italy",2019,"Invertebrates","No","Research Article (new empirical work)","https://osf.io/8c97w/","https://osf.io/8c97w/",5,"No","https://doi.org/10.1007/s10841-022-00405-3","Journal of insect conservation",2022-06-13,"Yes",5,"https://osf.io/8c97w/","https://osf.io/8c97w/",NA,NA,4237,"Introduced Vespa velutina does not replace native Vespa crabro and Vespula species","https://doi.org/10.1007/s10841-022-00405-3","Luca Carisio","Matthew Grainger","Yes",NA,NA,NA,NA
"1014",2023-11-01 21:17:51,"Matt","Jones","https://doi.org/10.32942/osf.io/khfg8","Nicolas J.","Rawlence","United States of America (the)",2006,"Vertebrates","No","Opinion","NA","NA",999,"No","https://doi.org/10.3389/fevo.2021.757988","Frontiers in Ecology and Evolution",2021-12-15,"Yes",5,"NA","NA",NA,"Author order also changed as well as title slightly",3990,"The potential contribution of kurī (Polynesian dog) to the ecological impacts of the human settlement of Aotearoa New Zealand","https://doi.org/10.3389/fevo.2021.757988","Nicolas J. Rawlence","Matt Jones","Yes",NA,NA,NA,NA
"1015",2023-11-01 21:19:19,"Matthew","Grainger","https://doi.org/10.32942/osf.io/cfmvy","Kirsty","Macphie","United Kingdom of Great Britain and Northern Ireland (the)",2019,"Invertebrates","No","Research Article (new empirical work)","none","none",2,"No","NA","NA",NA,NA,NA,"NULL",NA,NA,NA,4234,"Among tree and habitat differences in the timing and abundance of spring caterpillars",NA,"Kirsty Helen Macphie","Matthew Grainger","Yes",NA,NA,NA,NA
"1016",2023-11-01 21:22:52,"Daniel","Noble","https://doi.org/10.32942/osf.io/7yw6z","Sarah","Carey","United States of America",2015,"Plants","No","Reviews and Meta-analyses","NA","NA",0,"No","https://doi.org/10.3390/genes12030381","Genes",2021-03-07,"No",12,"NA","NA",NA,NA,4172,"The diversity of plant sex chromosomes highlighted through advances in genome sequencing","https://doi.org/10.3390/genes12030381","Sarah Carey","Daniel Noble","Yes",NA,NA,NA,NA
"1017",2023-11-01 21:27:16,"Matt","Jones","https://doi.org/10.32942/osf.io/6x3as","Adam Lee","Mahmood","United States of America (the)",2017,"Plants","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1002/ecy.3968","Ecology",2022-12-26,"No",1,"https://doi.org/10.5281/zenodo.7374835","https://doi.org/10.5281/zenodo.7374835",NA,NA,3988,"Fuel connectivity, burn severity, and seedbank survivorship drive ecosystem transformation in a semi-arid shrubland.","https://doi.org/10.1002/ecy.3968","Adam Lee Mahood","Matt Jones","Yes",NA,NA,NA,NA
"1018",2023-11-01 21:30:52,"Matthew","Grainger","https://doi.org/10.32942/osf.io/n8rzg","Oksana","Grente","France",0,"Vertebrates","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1016/j.biocon.2022.109495","Biological Conservation",2022-02-25,"No",2,"none","none",NA,"Some data in the supplemental files but not all data and no code (you can find some code by digging in to the interactive figures but that is quite an effort!)",4231,"Wolf depredation hotspots in France: Clustering analyses accounting for livestock availability",NA,"Oksana Grente","Matthew Grainger","Yes",NA,NA,NA,NA
"1019",2023-11-01 21:31:07,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/c9p2e","Jan","Kreider","Netherlands (Kingdom of the)",2021,"Invertebrates, Vertebrates","No","Reviews and Meta-analyses","NA","NA",0,"No","NA","NA",NA,NA,NA,"NA","NA","The author's google scholar is incomplete, checked in ORCID.",NA,3662,"The evolution of eusociality: Kin selection theory, division of labour models, and evo-devo explanations",NA,"Jan Kreider","Ineta Kačergytė","Yes",NA,NA,NA,NA
"1020",2023-11-01 21:33:59,"Matt","Jones","https://doi.org/10.32942/osf.io/u5mv9","Adam","Toomes","Australia",2019,"Vertebrates","No","Research Article (new empirical work)","https://doi.org/10.6084/m9.figshare.16436379.v1","none",0,"No","https://doi.org/10.1111/1365-2664.14138","Journal of Applied Ecology",2022-02-14,"No",8,"https://doi.org/10.6084/m9.figshare.16436379.v2","none",NA,NA,3989,"Drivers of the live pet trade: the role of species traits, socioeconomic attributes and regulatory systems","https://doi.org/10.1111/1365-2664.14138","Adam Toomes","Matt Jones","Yes",NA,NA,NA,NA
"1021",2023-11-01 21:41:34,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/hdw2y","Ilaria","Pretelli","NA",2019,"Vertebrates","No","Research Article (new empirical work)","none","https://github.com/lalla-ilaria/Childrenforagingreturns",0,"No","NA","NA",NA,NA,NA,"NA","NA","Studied taxa: humans in ecological way",NA,3663,"Foraging Efficiency and the Importance of Knowledge in Pemba, Tanzania: Implications for Childhood Evolution.",NA,"Ilaria Pretelli","Ineta Kačergytė","Yes",NA,NA,NA,NA
"1022",2023-11-01 22:19:40,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/kp6g4","Stefano","Mammola","Italy",2014,"term Biodiversity","No","Correspondence","none","none",999,"No","https://doi.org/10.1016/j.cub.2022.12.003","Current Biology",2023-01-23,"No",6,"10.6084/m9.figshare.21027043","https://github.com/StefanoMammola/Analysis_Mammola_et_al_Biodiversity_Misuse.git","It is both review but opinion, but it was published as correspondence. ""The database and R code to generate analyses and figures will be published in an Open repository upon acceptance in a peer-reviewed journal. ""","The data statement with links for data and code was in supporting information.",3664,"How much biodiversity is concealed in the word “biodiversity”?","https://doi.org/10.1016/j.cub.2022.12.003","Stefano Mammola","Ineta Kačergytė","Yes",NA,NA,NA,NA
"1023",2023-11-01 23:18:55,"Matthew","Grainger","https://doi.org/10.32942/osf.io/53hda","Fernando","Gonçalves","Brazil",2007,"Vertebrates","No","Comment","NA","NA",0,"No","https://doi.org/10.1016/j.pecon.2020.12.005","Perspectives in Ecology and Conservation",2021-02-10,"Yes",9,"NA","NA",NA,"Title changed massively but the text is mostly identical to the preprint.",4232,"Periodic monitoring of vampire bats and rabies: a new framework for animal restoration projects in the Neotropics",NA,"Fernando Gonçalves","Matthew Grainger","Yes",NA,NA,NA,NA
"1024",2023-11-01 23:34:46,"Matthew","Grainger","https://doi.org/10.32942/osf.io/6fk3t","Elizabeth","Law","Norway",2006,"Vertebrates","No","simulation models","none","none",0,"No","https://doi.org/10.1371/journal.pone.0260159","Plos One",2021-11-19,"No",0,"https://osf.io/u52rp/?view_only=e36abdca3e3c45d8813e6f7b20ce159a","https://osf.io/cgwa6/?view_only=973dda4c88ea4a008c3b6e58ff149822","Same preprint has a different name in GoogleScholar (https://scholar.google.ca/citations?view_op=view_citation&hl=en&user=q1hGQtwAAAAJ&cstart=20&pagesize=80&sortby=pubdate&citation_for_view=q1hGQtwAAAAJ:zA6iFVUQeVQC) (maybe an earlier version??)",NA,4233,"Heuristics for the sustainable harvest of wildlife in stochastic social-ecological systems","https://doi.org/10.1371/journal.pone.0260159","Elizabeth Law","Matthew Grainger","Yes",NA,NA,NA,NA
"1025",2023-11-01 23:44:59,"Matthew","Grainger","https://doi.org/10.32942/osf.io/a3nf4","Oliver","Bossdorf","Germany",2000,"Plants","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.1093/aobpla/plab064","AOBPlants",2021-10-11,"No",5,"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/aobpla/13/6/10.1093_aobpla_plab064/1/plab064_suppl_supplementary_table_s6.xlsx?Expires=1701801900&Signature=3escW0IHCc6HReOLLxjn-1UqLHnu2YB0GRH3KBOSwTdxV4cXGFs19CLxBTPVDkzntJw8eBQmdS1cDTBo3~prtziJ1I0FyVinqpbAZ8TSbo8v0A1cgCCC9N-xigcYaApmfTiEoW-1ttuJxFsEOpbdnhlk-e5S-0mbh0K8op~jD0dWuar7xtyt4~fKkTgpBXvhVq3FjQsDAOP6aEDKkE6CbneNoiGI-4geGMLv8FURHnIB9wQdxhsnDM0jpfODUBI9HfxeAGsAfrs1wmSOb20rb5r-lg3mr0XZD60LENnXPvJ1eIfBUYw9uXlucE-94KrbjBId~iz18ZqG3xakauGLiQ__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA","None",NA,"Data is in suppMat (no readme or metadata etc)",4230,"Transgenerational effects of temperature fluctuations in Arabidopsis thaliana","https://doi.org/10.1093/aobpla/plab064","Oliver Bossdorf","Matthew Grainger","Yes",NA,NA,NA,NA
"1026",2023-11-01 23:50:42,"Samuel","Gascoigne","https://doi.org/10.32942/osf.io/m5vtf","Jacopo Cerri","Cerri","Italy",2013,"Vertebrates","No","Research Article (new empirical work)","https://osf.io/5j93m","https://osf.io/5j93m",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,4301,"First estimates of survival and densities of invasive alien Eastern cottontail (Sylvilagus floridanus) in Italy: a Bayesian robust design approach",NA,"Jacopo Cerri","Samuel J. L. Gascoigne","Yes",NA,NA,NA,NA
"1027",2023-11-02 00:01:57,"Samuel","Gascoigne","https://doi.org/10.32942/osf.io/ja4m6","Rafael Schouten","Schouten","Australia",2020,"Plants","No","Methods paper","https://github.com/rafaqz/DEBplant","https://github.com/rafaqz/DEBplant",0,"No","https://doi.org/10.1016/j.ecolmodel.2020.109262","Ecological modelling",2020-11-01,"No",18,"https://github.com/rafaqz/DEBplant","https://github.com/rafaqz/DEBplant",NA,NA,4295,"Integrating dynamic plant growth models and microclimates for species distribution modelling","https://doi.org/10.1016/j.ecolmodel.2020.109262","Rafael Schouten","Samuel J. L. Gascoigne","Yes",NA,NA,NA,NA
"1028",2023-11-02 00:07:15,"Samuel","Gascoigne","https://doi.org/10.32942/osf.io/2md94","Benjamin Cretois","Cretois","Norway",2018,"Vertebrates","No","Research Article (new empirical work)","https://osf.io/xv8nh/","https://osf.io/xv8nh/",0,"No","https://doi.org/10.1016/j.isci.2021.103083","iScience",2021-09-02,"No",15,"https://doi.org/10.17605/OSF.IO/XV8NH","https://doi.org/10.17605/OSF.IO/XV8NH",NA,NA,4296,"Coexistence of large mammals and humans is possible in Europe’s anthropogenic landscapes","https://doi.org/10.1016/j.isci.2021.103083","Benjamin Cretois","Samuel J. L. Gascoigne","Yes",NA,NA,NA,NA
"1029",2023-11-02 00:14:26,"Samuel","Gascoigne","https://doi.org/10.32942/osf.io/u5qze","Kiva Oken","Oken","United States of America",2011,"Vertebrates","No","Research Article (new empirical work)","https://github.com/okenk/CC_bioecon","https://github.com/okenk/CC_bioecon",0,"No","https://doi.org/10.1002/eap.2307","Ecological applications",2021-02-19,"No",10,"https://github.com/okenk/CC_bioecon","https://github.com/okenk/CC_bioecon",NA,NA,4297,"The effects of population synchrony, life history, and access constraints on benefits from fishing portfolios","https://doi.org/10.1002/eap.2307","Kiva L. Oken","Samuel J. L. Gascoigne","Yes",NA,NA,NA,NA
"1030",2023-11-02 00:16:47,"Matthew","Grainger","https://doi.org/10.32942/osf.io/xq8rb","Sina Faizollahzadeh","Ardabili","Iran (Islamic Republic of)",2016,"modelling COVID19","No","Research Article (new empirical work)","none","none",0,"No","https://doi.org/10.3390/a13100249","Algorithms 2020",2020-10-01,"No",485,"none","none",NA,"Some comments on PubPeer suggesting that citation rate is unusally high given the validity of the work. https://pubpeer.com/publications/482CA2BD5ADF124856E47300DCF454?utm_source=Chrome&utm_medium=BrowserExtension&utm_campaign=Chrome",4251,"COVID-19 Outbreak Prediction with Machine Learning","https://doi.org/10.3390/a13100249","Sina Faizollahzadeh Ardabili","Matthew Grainger","Yes",NA,NA,NA,NA
"1031",2023-11-02 00:21:50,"Samuel","Gascoigne","https://doi.org/10.32942/osf.io/6gea7","Antica Culina","Culina","Netherlands",2010,"Vertebrates","No","Research Article (new empirical work)","www.spibirds.org","www.spibirds.org",0,"No","https://doi.org/10.1111/1365-2656.13388","Journal of Animal Ecology",2020-11-17,"Yes",35,"www.spibirds.org","www.spibirds.org",NA,NA,4298,"Connected data landscape of long-term ecological studies: the SPI-Birds data hub","https://doi.org/10.1111/1365-2656.13388","Antica Culina","Samuel J. L. Gascoigne","Yes",NA,NA,NA,NA
"1032",2023-11-02 00:23:50,"Matthew","Grainger","https://doi.org/10.32942/osf.io/zs78v","Hadayet","Ullah","Australia",2010,"Plants, Algi, Invertebrates, Vertebrates, food web","No","Research Article (new empirical work)","none","none",1,"No","NA","NA",NA,NA,NA,"NULL",NA,NA,NA,4247,"Combining mesocosms with models to unravel the effects of global warming and ocean acidification on temperate marine ecosystems",NA,"Hadayet Ullah","Matthew Grainger","Yes",NA,NA,NA,NA
"1033",2023-11-02 00:30:54,"Matthew","Grainger","https://doi.org/10.32942/osf.io/cg3zs","Gergana N.","Daskalova","United Kingdom",2019,"Invertebrates","No","Comment","http://biotime.st-andrews.ac.uk/","https://github.com/gndaskalova/Seibold_et_al_Reply",2,"No","https://doi.org/10.1111/icad.12468","Insect Conservation and Diversity",2021-01-14,"No",31,"http://biotime.st-andrews.ac.uk/","https://github.com/gndaskalova/Seibold_et_al_Reply.","It is a comment on another paper and they say ""The data from Seibold et al.2019 are available from the original paper""","It is a comment on another paper and they say ""The data from Seibold et al.2019 are available from the original paper""",4248,"Accounting for year effects and sampling error  in temporal analyses of population and biodiversity change - Response to Seibold et al. 2019 “Arthropod decline in grasslands and forests is associated with landscape-level drivers”",NA,"Gergana N. Daskalova","Matthew Grainger","Yes",NA,NA,NA,NA
"1034",2023-11-02 00:39:10,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/97nv6","Yefeng","Yang","Australia",2014,"publishing bias","No","Reviews and Meta-analyses","https://github.com/Yefeng0920/EcoEvo_PB","https://github.com/Yefeng0920/EcoEvo_PB",999,"No","https://doi.org/10.1186/s12915-022-01485-y","BMC biology",2023-04-03,"No",11,"https://doi.org/10.5281/zenodo.7762126","https://github.com/Yefeng0920/EcoEvo_PB",NA,"In the article, the paper is referred to as report, but this paper was intended for scientific community and looked like review/meta-analyses.",3665,"Publication bias impacts on effect size, statistical power, and magnitude (Type M) and sign (Type S) errors in ecology and evolutionary biology","https://doi.org/10.1186/s12915-022-01485-y","Yefeng Yang","Ineta Kačergytė","Yes",NA,NA,NA,NA
"1035",2023-11-02 00:40:47,"Matthew","Grainger","https://doi.org/10.32942/osf.io/69pm8","Oliver","Bossdorf","Germany",2000,"Plants","No","Reviews and Meta-analyses","na","na",0,"No","https://doi.org/10.1098/rstb.2020.0117","Phil.  Trans.  R.  Soc.  B",2020-12-15,"No",65,"NA","NA",NA,NA,4246,"Epigenetics and the success of invasive plants","https://doi.org/10.1098/rstb.2020.0117","Oliver Bossdorf","Matthew Grainger","Yes",NA,NA,NA,NA
"1036",2023-11-02 00:44:44,"Ineta","Kačergytė","https://doi.org/10.32942/osf.io/zcv2r","Shan","Kothari","Canada",2018,"Plants","No","Reviews and Meta-analyses","NA","NA",0,"No","NA","NA",NA,NA,NA,"NA","NA",NA,NA,3659,"When and how does photoinhibition matter for plant fitness?",NA,"Shan Kothari","Ineta Kačergytė","Yes",NA,NA,NA,NA
"1037",2023-11-02 00:45:58,"Matt","Jones","https://doi.org/10.32942/osf.io/xqzan","Lauren M.","Harrison","Australia",2017,"Vertebrates","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1086/722829","The American Naturalist",2023-03-01,"No",5,"https:// doi.org/10.5061/dryad.fttdz08vn","https:// doi.org/10.5061/dryad.fttdz08vn","The preprint DOI links to OSF but the preprint was withdrawn from here and re-registered on ecoevoarxiv. However, it doesn't appear to be findable there and the only way to access it is via a direct link to the PDF (https://ecoevorxiv.org/repository/object/3986/download/7895/) - there is no landing page. I've therefore based by data entry on this PDF (and my answer for Comments_on_preprint is therefore a guess). Related to this, also note that the preprint says all data are available as Supplementary Material, but I cannot find this especially with no landing page. I assume therefore that no data was deposited for the preprint stage and it was uploaded for the published version.

*Update: it appears that the preprint may have been withdrawn to comply with the double blind peer reviewing policy of American Naturalist",NA,3986,"The effect of brief or prolonged bouts of winning or losing male-male contests on plasticity in sexually selected traits","https://doi.org/10.1086/722829","Lauren Maree Harrison","Matt Jones","Yes",NA,NA,NA,NA
"1038",2023-11-02 00:48:12,"Matthew","Grainger","https://doi.org/10.32942/osf.io/kt3ud","Keisuke","Atsumi","NA",2017,"Invertebrates, Vertebrates","No","Reviews and Meta-analyses","none","none",0,"No","https://doi.org/10.1111/evo.14224","Evolution",2021-06-01,"No",5,"https://doi.org/10.5061/dryad.0k6djhb0f","https://github.com/Kei-Atsumi/Meta_F1HybridVariation.scripts","No Affiliations on the preprint but I could get the country (Japan) from the published version",NA,4244,"Non-additive genetic effects induce novel phenotypic distributions in male mating traits of F1 hybrids",NA,"Keisuke Atsumi","Matthew Grainger","Yes",NA,NA,NA,NA
"1039",2023-11-02 00:52:42,"Matt","Jones","https://doi.org/10.32942/osf.io/mt3xy","Christopher","Jones","Australia",2013,"Plants","No","Research Article (new empirical work)","none","none",999,"No","https://doi.org/10.1002/eap.2728","Ecological Applications",2023-08-23,"No",0,"https://doi.org/10.17605/OSF.IO/5XA9P","https://doi.org/10.17605/OSF.IO/5XA9P",NA,NA,3985,"What state of the world are we in? Targeted monitoring to detect transitions in vegetation restoration projects.","https://doi.org/10.1002/eap.2728","Christopher Jones","Matt Jones","Yes",NA,NA,NA,NA
